customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
161,1,-0.43991649313097614,1,1,0.7178532386027215,1,2,0,2,0,0,2,2,0,2,1,1,0.19071804510013865,0.5318652504984097,0
5202,1,-0.43991649313097614,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,1,0,2,-1.5009913010689746,-0.8259057081784426,0
1975,0,-0.43991649313097614,0,1,-0.62591876415828,1,2,0,0,0,2,0,0,0,1,1,3,-0.29618847594853537,-0.5935328438963547,1
5309,0,-0.43991649313097614,1,1,1.2879383306831464,1,2,2,1,1,1,1,1,1,2,1,3,-1.3530913680541898,-0.3190869598249955,0
5043,1,-0.43991649313097614,1,0,-0.30015585439803716,0,1,0,0,0,2,0,2,0,1,1,1,-0.8861264110075091,-0.5790081602545181,0
5771,1,2.273158691738958,0,0,-0.38159658183809786,1,2,1,0,2,2,0,2,2,0,1,2,1.3838882912194153,0.08899484334617938,1
5736,1,2.273158691738958,1,0,-0.3408762181180675,0,1,0,0,0,2,2,0,0,0,0,3,-1.0140847800203006,-0.6417865801289608,0
1135,0,-0.43991649313097614,0,0,0.18848851024232702,1,2,1,0,0,2,0,2,2,0,1,2,1.1728400721983174,0.674860540212418,0
5580,0,-0.43991649313097614,0,0,-0.46303730927815856,1,0,1,0,0,0,0,0,0,0,1,2,0.12923155609399228,-0.3482025490705616,0
3619,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6302096729819263,-0.9872003333621812,0
4013,0,-0.43991649313097614,0,0,-0.9109613101984924,1,2,1,0,0,0,0,0,0,0,1,3,0.3652067301175816,-0.6642578991979421,0
4979,1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,2,0.6526976111463211,-0.7618028490661426,1
1221,1,-0.43991649313097614,1,0,0.758573602322752,1,2,1,2,2,0,0,0,2,1,1,1,1.0515288911861906,1.1607090006331224,0
1210,0,-0.43991649313097614,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-0.9247088753226077,0
5223,0,-0.43991649313097614,0,0,-1.0738427650786138,0,1,0,2,2,0,2,0,2,0,0,1,-0.4590445819648154,-0.871620935871822,0
6502,1,-0.43991649313097614,1,1,0.5956921474426305,1,2,0,2,2,2,2,2,2,2,1,3,0.8554368451665879,0.8990439552070875,0
6684,0,-0.43991649313097614,1,1,1.1657772395230555,1,2,0,2,2,2,2,0,2,1,1,2,0.48651791112970877,1.1207550836244229,0
4081,0,-0.43991649313097614,0,0,0.7992939660427822,0,1,0,2,2,2,0,2,2,2,1,0,-0.19980424993890028,0.3340381763371035,0
3139,0,-0.43991649313097614,1,1,0.10704778280226633,1,2,0,2,2,0,0,0,0,0,1,1,-0.17653909193657447,-0.06402203660095016,0
3956,1,-0.43991649313097614,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,0,1.3606231332170895,2.291382777992019,0
2973,0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,0,2,-0.28289409994720643,-0.8356403365766948,1
5180,1,-0.43991649313097614,1,0,0.5142514200025698,1,0,0,2,0,2,0,0,0,2,0,1,-0.3809401229570078,0.006327760916577491,0
3747,0,2.273158691738958,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,0,0,1,2,0.6909189421501416,-0.9246647273480125,1
1450,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,0,0,2,0,0,2,2,0,1,0,0.12923155609399228,-0.8920835220967194,1
1208,1,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,0,3,-1.3447823830533592,-0.990445209494932,0
4526,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,0,2,0.4350022041245586,-0.8753293657378227,1
2376,1,-0.43991649313097614,0,0,0.758573602322752,1,2,0,2,0,0,2,0,0,1,0,1,-0.1615829189350795,0.3362676490541634,0
1099,1,-0.43991649313097614,1,1,1.125056875803025,1,2,2,1,1,1,1,1,1,1,0,1,-1.3564149620545218,-0.3423750164239888,0
6096,1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,1,3,-1.4827115340671475,-0.9351498713143839,0
3564,1,-0.43991649313097614,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.8647117778476656,1
2707,1,-0.43991649313097614,0,0,-0.62591876415828,1,2,1,0,0,2,2,0,2,0,1,0,1.0266019361836989,-0.2833933223647375,0
4956,0,-0.43991649313097614,0,0,-0.9924020376385531,1,2,1,0,0,0,0,2,0,0,1,2,0.7407728521551253,-0.6709683913364198,1
4073,1,-0.43991649313097614,1,1,0.5549717837226001,1,0,0,2,0,2,2,2,2,2,0,3,0.5396954151350245,0.6906655151175167,0
4028,0,-0.43991649313097614,0,0,1.4508197855632678,1,0,0,2,2,2,2,2,2,2,1,1,0.5878875281398422,1.485439427768469,0
1642,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3742929349563432,-0.9838009393183471,1
5816,0,-0.43991649313097614,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.9725211318092611,0
4282,0,-0.43991649313097614,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3181936310507012,-0.9963389641033976,1
6998,1,-0.43991649313097614,0,1,-0.1779947632379461,1,0,0,0,2,0,2,0,0,1,1,1,-0.34438058895335305,-0.3378719230152736,0
1278,0,-0.43991649313097614,0,0,0.26992923768238775,1,0,0,0,2,0,0,2,0,1,1,1,-0.2047896409393986,-0.02534841085551295,0
200,1,-0.43991649313097614,0,0,-0.8702409464784621,1,0,1,0,0,2,0,0,2,0,0,2,0.6659919871476498,-0.6150549815115381,0
2749,0,-0.43991649313097614,1,0,1.5729808767233588,0,1,0,0,2,2,2,2,2,2,1,1,-0.11172900893009581,0.8955121172394677,0
1660,1,-0.43991649313097614,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9884806246254434,0
2971,1,2.273158691738958,1,0,-0.0965540357978854,1,0,1,0,2,2,0,0,0,0,1,3,0.4948268961305394,0.036745715412703404,1
3913,0,-0.43991649313097614,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.8512907935707101,0
5169,0,-0.43991649313097614,1,0,0.9214550572028734,1,2,1,0,2,2,0,2,0,0,1,1,0.9867188081797118,1.2322507934647218,0
1266,0,-0.43991649313097614,0,0,1.0436161483629645,1,2,1,2,0,0,0,0,0,0,1,0,0.4998122871310375,0.9910924822381796,0
352,0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,2,0,0,2,0,0,0,0,2,-0.3510277769540174,-0.8713339740369528,1
6481,0,2.273158691738958,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.505976692069473,-0.9988333246680291,1
4869,1,2.273158691738958,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3087056321119333,-0.7078981720853447,0
3089,1,-0.43991649313097614,0,0,-0.2594354906780068,1,0,0,0,0,0,2,0,0,0,0,0,-0.518869273970796,-0.4611772160598013,0
1941,0,-0.43991649313097614,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.5553669198587629,0
3555,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,2.6050982854658513,0
3568,0,-0.43991649313097614,0,1,0.43281069256250915,1,0,1,2,2,0,2,2,2,1,1,1,1.3705939152180862,0.9934985468536205,0
3148,1,-0.43991649313097614,0,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,1,0,-1.289943082047877,-0.369901278584126,0
4655,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.517609271070636,-0.9989878425791124,0
6230,1,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,2,1.284180471209448,2.247455543269747,1
6231,1,-0.43991649313097614,1,0,1.6137012404433893,1,2,1,2,2,0,2,0,2,2,1,0,1.1894580421999785,2.226463181349707,0
267,1,-0.43991649313097614,1,0,0.14776814652229667,1,2,1,0,0,0,0,2,2,0,1,2,1.0182929511828682,0.5263688276613012,0
588,1,-0.43991649313097614,0,0,-1.1145631287986442,1,0,0,0,0,2,2,2,2,0,0,0,0.34526516611558833,-0.8340730834785635,0
3394,0,-0.43991649313097614,0,0,-0.7888002190384014,1,2,1,0,2,2,0,0,0,0,1,2,0.6543594081464871,-0.5400696466615095,1
6606,0,2.273158691738958,0,0,0.47353105628253944,1,0,1,0,2,2,0,0,2,1,0,1,0.8105683261621028,0.7544151904330549,0
6940,0,2.273158691738958,1,1,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.433742201224399,2.2930162530520435,0
1438,1,-0.43991649313097614,0,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,1,0,1,-1.504314895069307,-0.6385637779835077,0
3769,0,2.273158691738958,1,0,-0.015113308357824713,1,2,1,0,0,0,0,2,0,0,1,1,0.7042133181514708,0.1530535544838842,1
2198,0,-0.43991649313097614,1,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,-0.24880338426936074,0
6128,0,2.273158691738958,0,0,-0.6666391278783103,1,0,0,0,0,0,2,2,0,0,0,2,-0.17820088893674074,-0.5553889938460604,1
5954,1,2.273158691738958,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,1,0,0,-1.504314895069307,-0.48049195494522223,0
4753,1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,1,0.1724382780983114,-0.4752162719810901,0
2732,1,-0.43991649313097614,1,1,1.4508197855632678,1,0,0,2,2,0,2,2,2,2,0,0,0.6011819041411709,1.5427655727803984,0
3712,1,-0.43991649313097614,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.5209328650709681,-0.972587353771154,0
6866,0,-0.43991649313097614,1,1,-0.2594354906780068,0,1,0,2,2,0,2,0,0,0,0,1,-0.8611994560050172,-0.5548371441636198,0
989,0,-0.43991649313097614,0,0,-0.13727439951791576,0,1,0,0,2,0,0,0,0,0,1,2,-1.1353959610324276,-0.6293589252803985,1
1888,1,-0.43991649313097614,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,1,-1.4760643460664828,-0.9535595767206022,0
5037,1,-0.43991649313097614,1,0,1.5322605130033284,1,2,1,0,2,2,0,2,0,1,1,0,1.0049985751815391,1.9076265088228257,0
337,1,-0.43991649313097614,1,0,-0.3408762181180675,1,0,0,2,0,0,2,2,2,1,0,0,0.32033821111309646,-0.2512094488848017,0
5921,0,2.273158691738958,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,0,0.45494376812655235,1.5011781807116749,0
1693,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,1,3,0.3170146171127639,-0.9746181606025355,0
2225,1,-0.43991649313097614,1,0,1.5322605130033284,0,1,0,0,2,2,2,0,2,1,1,0,-0.45572098796448335,0.5974249927723531,0
5102,0,-0.43991649313097614,1,1,0.14776814652229667,1,0,2,1,1,1,1,1,1,0,0,0,-1.5142856770703037,-0.6971039922968065,0
3369,0,2.273158691738958,0,0,0.22920887396235737,1,2,1,0,0,0,2,2,2,0,1,2,1.156222102196656,0.6411756355962438,1
2728,0,-0.43991649313097614,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,1,2,0.17410007509847744,-0.5021465364841914,1
3187,0,-0.43991649313097614,1,1,0.35136996512244845,1,2,1,0,2,2,2,2,2,1,1,0,1.4736253292283856,0.9590410526820294,0
3585,0,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6468276429835875,-0.9874210732351574,1
786,1,-0.43991649313097614,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,0,0,-1.1603229160349193,-0.9740442369327973,1
5609,1,-0.43991649313097614,0,0,-0.748079855318371,1,0,1,0,0,2,0,0,0,0,0,2,0.3884718881199074,-0.5140444156376107,0
4003,1,2.273158691738958,0,0,-1.2367242199587352,1,0,1,0,2,2,2,0,2,0,1,1,1.0083221691818711,-0.9278433815188702,1
3451,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-0.9986788067569455,1
4196,1,-0.43991649313097614,1,1,-0.7888002190384014,1,2,0,0,2,2,2,2,0,0,1,2,0.2671607071077802,-0.5968218680037007,0
5652,1,-0.43991649313097614,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.5225946620711341,-0.9587911117101391,0
2022,0,-0.43991649313097614,0,0,-1.1552834925186746,1,0,1,0,2,0,0,0,0,0,1,0,0.395119076120572,-0.8601424624770575,1
2966,0,-0.43991649313097614,1,1,-1.1145631287986442,1,0,1,0,2,0,2,2,2,0,1,3,1.1429277261953275,-0.802109949871604,1
6292,0,-0.43991649313097614,1,0,-0.7073594915983407,1,0,1,2,0,2,0,2,2,0,0,2,1.2293411702039656,-0.2704138178337346,0
1682,0,-0.43991649313097614,0,0,0.5956921474426305,1,0,1,2,0,0,0,0,0,0,0,1,0.35523594811658493,0.5576697416493321,0
2534,0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0,0,0,2,2,0,2,0,0,3,-0.021991970921125294,-0.7848922397794572,0
4279,1,-0.43991649313097614,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,1,3,-1.2999138640488739,-0.8130807215585231,0
5668,1,-0.43991649313097614,1,1,-0.7073594915983407,1,0,1,2,0,0,0,0,0,0,0,3,0.3436033691154218,-0.49903410427522643,0
6981,0,-0.43991649313097614,0,0,-0.2594354906780068,1,0,1,2,0,2,2,0,2,1,1,0,1.0332491241843629,0.08539678341666662,0
6425,0,-0.43991649313097614,0,0,-0.38159658183809786,1,2,0,2,0,0,0,0,0,0,0,2,-0.34438058895335305,-0.4559015330956691,0
393,0,2.273158691738958,0,0,-1.1552834925186746,1,0,1,0,2,0,0,0,0,0,0,2,0.2654989101076142,-0.8671399164504042,0
3505,1,-0.43991649313097614,0,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,1,0,3,-1.4926823160681442,-0.7712063676549303,0
6653,0,-0.43991649313097614,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,0,0,3,-1.5192710680708021,-0.8037654989189258,0
2112,1,-0.43991649313097614,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,0,3,-0.6584602219847502,-0.8171423352212859,1
5261,1,-0.43991649313097614,1,0,-0.5851984004382496,1,0,0,0,0,2,0,0,0,0,1,3,-0.5055748979694671,-0.619646370869444,1
3641,1,2.273158691738958,0,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,1,2,1.0000131841810405,-0.8591932810232596,0
1544,0,-0.43991649313097614,1,1,1.4915401492832983,0,1,0,2,2,2,2,0,0,2,0,0,-0.6152534999804311,0.37061477328926645,0
926,1,-0.43991649313097614,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8640274842414393,0
4561,1,-0.43991649313097614,0,0,-0.5444780367182193,1,2,0,0,0,0,0,2,2,0,0,3,0.16080569909714826,-0.39175452600877375,0
6537,1,2.273158691738958,0,0,0.26992923768238775,1,2,1,0,2,0,0,0,2,0,0,2,0.8620840331672525,0.4994606371454977,0
1779,1,-0.43991649313097614,0,0,-0.055833672077855064,1,0,1,0,2,2,0,2,2,0,1,2,1.217708591202803,0.3804376976367091,0
1238,1,-0.43991649313097614,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.8132793874442017,0
6424,1,-0.43991649313097614,1,0,-0.748079855318371,1,0,0,0,0,0,2,0,0,0,0,0,-0.5305018529719588,-0.714100962515977,0
3637,0,-0.43991649313097614,1,0,1.2879383306831464,1,0,0,2,2,2,2,0,2,2,1,3,0.31867641411292996,1.0938248191213216,0
3452,0,-0.43991649313097614,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,3,-1.5093002860698053,-0.5513715281578929,0
3194,1,-0.43991649313097614,1,1,0.7992939660427822,1,0,0,0,2,2,2,2,0,1,1,2,0.13255515009432434,0.5301876274637902,0
5170,1,-0.43991649313097614,0,0,-0.1779947632379461,1,2,1,0,2,0,0,2,2,1,0,2,1.1778254631988159,0.1794761172791401,0
6297,0,-0.43991649313097614,0,0,-0.46303730927815856,1,0,2,1,1,1,1,1,1,2,1,1,-1.4594463760648215,-0.8152660463009879,0
5952,1,-0.43991649313097614,0,1,-0.30015585439803716,1,0,1,0,2,0,0,2,2,0,1,2,1.0349109211845293,0.0736534221743307,1
6874,0,-0.43991649313097614,1,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8718858237193934,0
4949,1,-0.43991649313097614,1,0,1.0436161483629645,0,1,0,0,0,0,0,2,2,1,1,1,-0.6567984249845842,0.17987344905049735,0
5245,1,2.273158691738958,1,0,-0.62591876415828,1,0,1,0,0,0,0,0,2,0,0,0,0.5563133851366857,-0.4206052274067683,1
3559,0,-0.43991649313097614,1,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,-0.44177418122518974,0
1226,1,-0.43991649313097614,1,1,1.6137012404433893,0,1,0,2,0,2,2,2,0,2,0,3,-0.5271782589716266,0.5496789582475923,0
1959,1,-0.43991649313097614,1,0,0.7992939660427822,1,0,1,2,0,0,0,2,0,0,0,2,0.642726829145324,0.9124207915094473,1
2612,0,-0.43991649313097614,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,1,3,-1.5009913010689746,-0.7596837462855706,0
4790,0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.979341993884227,0
874,0,-0.43991649313097614,1,0,1.2879383306831464,1,2,0,2,2,2,2,0,2,2,1,3,0.5496661971360212,1.257061955187251,0
4654,0,-0.43991649313097614,1,0,0.5142514200025698,1,0,1,0,0,0,2,2,2,2,1,1,1.0116457631822036,0.8846737894763342,0
5603,1,2.273158691738958,1,0,-1.1960038562387048,0,1,0,0,0,0,0,2,0,0,1,3,-0.9409657120129912,-0.9660534535310574,1
3686,0,-0.43991649313097614,1,0,1.5729808767233588,1,2,0,0,2,2,2,2,2,2,1,1,0.6161380771426661,1.5948822567900887,0
6980,0,2.273158691738958,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.3198554280508674,-0.9963610380906951,1
2416,0,-0.43991649313097614,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.477726143066649,-0.49497249061246357,0
5459,1,-0.43991649313097614,1,1,0.06632741908223598,1,0,1,0,2,2,0,2,0,0,1,2,0.8338334841644282,0.35752489882177535,0
398,0,-0.43991649313097614,0,0,-0.9924020376385531,1,0,0,2,0,0,0,0,0,0,1,2,-0.49560411596847015,-0.8460371845938757,1
3833,0,-0.43991649313097614,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-0.8869182090690754,0
2633,1,-0.43991649313097614,1,1,1.369379058123207,0,1,0,0,0,2,2,2,2,2,0,0,-0.33607160395252245,0.5960343315726027,0
5423,1,2.273158691738958,0,0,-0.8295205827584317,0,1,0,0,2,0,0,0,0,0,1,1,-1.1769408860365806,-0.8391280265697194,0
851,1,-0.43991649313097614,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,1,0,-1.51594747407047,-0.5502678287930117,0
974,0,-0.43991649313097614,1,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,2,0,3,-1.517609271070636,-0.9844631589372758,0
4539,0,2.273158691738958,1,0,0.43281069256250915,0,1,0,0,2,2,0,2,2,0,0,1,-0.30615925794953225,0.026613755243093867,1
386,0,-0.43991649313097614,0,0,-0.9516816739185228,1,0,1,0,2,2,0,0,0,0,0,2,0.5247392421335293,-0.7187364998484781,0
3070,0,-0.43991649313097614,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.9759867478149883,0
2463,0,-0.43991649313097614,1,1,-0.4223169455581282,1,0,0,0,2,0,0,2,2,1,1,0,0.1574821050968162,-0.3459951503407992,1
6044,1,-0.43991649313097614,1,0,0.3106496014024181,1,2,1,0,2,2,0,2,2,1,1,0,1.3705939152180862,0.8373692346975258,0
2585,0,-0.43991649313097614,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,0,-1.304899255049372,-0.20313230455057668,0
608,1,-0.43991649313097614,1,0,0.880734693482843,1,2,1,0,2,2,0,2,2,0,1,2,1.3140928172124378,1.3227762153722775,1
3312,0,-0.43991649313097614,0,0,0.7178532386027215,1,2,0,0,2,0,2,2,2,2,1,3,0.4931650991303729,0.7691826879351653,0
3910,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.3161300399505289,-0.9830283497629303,0
4157,0,-0.43991649313097614,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.7740087921584478,1.8713810216801268,0
4816,1,-0.43991649313097614,0,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,1,1,0,-1.4744025490663168,-0.6299990709120296,0
2686,0,-0.43991649313097614,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7561308192566265,2.6607909554177565,0
4952,0,-0.43991649313097614,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.959210517468794,0
2584,0,-0.43991649313097614,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,1,1,-1.4993295040688086,-0.966781895111879,0
6036,1,-0.43991649313097614,1,0,0.6364125111626608,1,2,0,0,2,2,0,0,2,1,1,1,0.19237984210030468,0.5026613653036531,0
5789,0,-0.43991649313097614,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.9659872315691646,1
6391,0,-0.43991649313097614,1,1,1.2879383306831464,1,0,0,2,0,0,2,2,0,1,0,3,0.034509127084522986,0.788519500807884,0
3043,0,-0.43991649313097614,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,1,-1.4860351280674797,-0.8582440995694617,0
397,1,-0.43991649313097614,1,0,0.3106496014024181,1,0,1,0,2,2,0,0,0,0,1,2,0.5064594751317021,0.3915188392601163,0
2836,0,-0.43991649313097614,1,1,0.35136996512244845,0,1,0,2,0,2,0,0,0,1,0,1,-0.9758634490164798,-0.38387411254352194,0
371,1,2.273158691738958,0,0,0.758573602322752,1,2,1,0,2,0,0,0,0,1,1,0,0.4931650991303729,0.7473294405105175,0
2430,1,-0.43991649313097614,1,0,0.35136996512244845,1,2,1,0,2,0,0,0,0,0,1,2,0.5147684601325326,0.510828740603774,0
5156,0,-0.43991649313097614,1,1,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,0,3,-0.4756625519664766,-0.9851474525435022,1
2515,0,-0.43991649313097614,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.9886792905111221,0
4875,1,-0.43991649313097614,0,0,1.4508197855632678,1,0,1,0,2,2,0,0,0,1,0,1,0.4931650991303729,1.4036994528053672,0
2739,0,-0.43991649313097614,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,3,-1.33148800705203,-0.7550040609784743,0
5833,1,-0.43991649313097614,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,2,2,0,1,0.4167224371227313,1.4199238334691209,0
4224,1,-0.43991649313097614,0,0,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,2,-1.1636465100352518,-0.9646627923313071,0
4837,1,-0.43991649313097614,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,0,-0.6601220189849164,-0.9583937799387818,0
2147,1,-0.43991649313097614,1,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,0,1,-1.1619847130350858,-0.9657444177088906,0
2825,0,-0.43991649313097614,0,0,-1.0331224013585834,1,2,0,0,0,0,2,2,2,0,1,2,0.32864719611392706,-0.7773650101109675,1
3482,0,-0.43991649313097614,0,0,-0.7888002190384014,1,0,0,2,0,0,0,2,2,0,1,2,0.23891015810495633,-0.5995590424286061,0
517,1,-0.43991649313097614,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9451273135729099,0
5451,1,-0.43991649313097614,1,1,-0.8295205827584317,1,0,0,0,0,0,0,2,0,0,1,3,-0.28123230294704044,-0.7298838634337782,0
2492,1,-0.43991649313097614,1,1,0.8400143297628127,1,2,1,0,2,2,0,2,2,1,1,2,1.3456669602155942,1.4544034016280096,0
3920,0,-0.43991649313097614,0,0,-0.8295205827584317,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788811,-0.5455881434859154,1
5710,1,-0.43991649313097614,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.45751293416839567,0
7002,0,-0.43991649313097614,0,0,-0.7073594915983407,1,0,0,2,2,2,2,2,2,0,0,3,0.6543594081464871,-0.4388604149019034,0
1864,1,-0.43991649313097614,1,1,0.14776814652229667,1,0,0,2,2,0,0,0,0,1,0,3,-0.3693075439558449,-0.15123636041386268,0
632,1,2.273158691738958,1,0,-1.1552834925186746,0,1,0,0,0,2,0,0,0,0,1,2,-1.1586611190347533,-0.955215125767924,0
5805,0,-0.43991649313097614,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,2,0,3,-1.4976677070686424,-0.80762844669601,0
3399,0,-0.43991649313097614,0,0,1.1657772395230555,0,1,0,2,2,2,2,0,0,1,0,1,-0.7000051469889033,0.18305210322135532,0
3847,1,-0.43991649313097614,0,0,-0.6666391278783103,1,2,0,0,2,0,0,0,0,0,0,2,-0.31446824295036285,-0.6209708101073014,0
4793,1,-0.43991649313097614,1,1,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,1,1,-1.4926823160681442,-0.448043193617715,0
5569,0,-0.43991649313097614,1,1,-0.2594354906780068,1,0,2,1,1,1,1,1,1,2,0,1,-1.4993295040688086,-0.7889317794549223,0
2733,1,-0.43991649313097614,0,0,-0.6666391278783103,1,0,0,0,0,0,2,0,0,0,1,3,-0.5088984919697991,-0.6546777887107732,0
6253,0,-0.43991649313097614,1,0,0.880734693482843,1,2,1,2,2,0,0,2,2,1,0,0,1.3888736822199135,1.5369601141211235,1
2199,1,-0.43991649313097614,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4843733310673135,-0.99854636283316,1
2604,1,-0.43991649313097614,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727407520661506,-0.9602259208844847,0
2563,0,-0.43991649313097614,0,0,-0.5444780367182193,0,1,0,0,2,0,0,0,2,0,1,2,-0.8329489070021932,-0.6939474121132464,0
5650,1,-0.43991649313097614,0,0,-0.9109613101984924,1,2,0,2,0,0,0,0,0,0,1,1,-0.3410569949530208,-0.7565713140766056,0
